dataSource,scientificName,trait,family,year,latitude,longitude,observedMetadataUrl,annotationMethod,occurrenceID,genus,recordedBy,coordinateUncertaintyInMeters,verbatimTrait,modelUri,annotationID,mappedTraits
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1950,50.620277,4.641111,https://www.gbif.org/occurrence/1839686311,machine,1839686311,Plantago,L. Muyldermans in centre de cartographie phytosociologique,1000,flowers,doi:10.5281/zenodo.17079402,73b786bf-5ffa-5f23-bf2e-569f83cf5662,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1937,50.481111,5.139444,https://www.gbif.org/occurrence/1839686348,machine,1839686348,Plantago,Legrain J.,1000,flowers,doi:10.5281/zenodo.17079402,747e5da1-1fc0-5c9e-ad80-c6aecee017e4,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1953,49.750833,5.786388,https://www.gbif.org/occurrence/1839686366,machine,1839686366,Plantago,Coûteaux M.,1000,flowers,doi:10.5281/zenodo.17079402,7850b3ac-3cef-51de-92fb-2e1cae5ed65c,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1928,50.415277,3.95,https://www.gbif.org/occurrence/1839686370,machine,1839686370,Plantago,Lebrun J.,1000,flowers,doi:10.5281/zenodo.17079402,66368fc5-f230-516c-8e42-2069910f26fd,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1886,50.590833,5.748055,https://www.gbif.org/occurrence/1839686429,machine,1839686429,Plantago,Halin M.,1000,flowers,doi:10.5281/zenodo.17079402,395d7907-54a8-560a-8661-0d42491aad45,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1884,50.442499,5.300833,https://www.gbif.org/occurrence/1839686555,machine,1839686555,Plantago,Evrard G.,1000,flowers,doi:10.5281/zenodo.17079402,dde457c6-a942-55c8-9e15-4d218bedcc74,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1986,51.363055,3.363055,https://www.gbif.org/occurrence/1839686587,machine,1839686587,Plantago,Ruysseveldt H.,1000,flowers,doi:10.5281/zenodo.17079402,ed6a0fbf-cceb-5fa3-87f8-e8576d46a840,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1913,50.617499,5.495277,https://www.gbif.org/occurrence/1839686627,machine,1839686627,Plantago,Etienne R.,1000,flowers,doi:10.5281/zenodo.17079402,0cbae2dd-4851-5202-a02e-292f77856696,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1953,50.1025,4.807222,https://www.gbif.org/occurrence/1839686767,machine,1839686767,Plantago,Lefebvre Alf.,1000,flowers,doi:10.5281/zenodo.17079402,d246e9fe-9321-55c9-900b-7b4b1546e320,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1867,51.219444,4.4025,https://www.gbif.org/occurrence/1839686839,machine,1839686839,Plantago,Gilbert C.,1000,flowers,doi:10.5281/zenodo.17079402,67e3ef3f-748a-5225-83c9-3fc904ad4749,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. major,flower present,Plantaginaceae,1906,50.555833,5.934444,https://www.gbif.org/occurrence/1839686852,machine,1839686852,Plantago,Halin M.,1000,flowers,doi:10.5281/zenodo.17079402,172a1d71-9181-5a7b-88ed-4fbb13e81ff8,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago L.,flower present,Plantaginaceae,1910,51.215277,2.928611,https://www.gbif.org/occurrence/1839686988,machine,1839686988,Plantago,Halin M.,1000,flowers,doi:10.5281/zenodo.17079402,dafc0b07-6e1f-5dbe-90fc-acd63365222c,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1862,51.215277,2.928611,https://www.gbif.org/occurrence/1839686997,machine,1839686997,Plantago,Bommer J.E.,1000,flowers,doi:10.5281/zenodo.17079402,4bdd87ac-7f58-5dce-b842-0f884c3c07dc,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. major,flower present,Plantaginaceae,1921,50.8625,4.695833,https://www.gbif.org/occurrence/1839687013,machine,1839687013,Plantago,Lebrun J.,1000,flowers,doi:10.5281/zenodo.17079402,c14f7145-c43b-5541-b1da-ddc8e8bc42b2,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1947,51.128611,2.748055,https://www.gbif.org/occurrence/1839687077,machine,1839687077,Plantago,Pelgrims J.,1000,flowers,doi:10.5281/zenodo.17079402,21f028bb-4e96-554c-82af-8fea97287c7a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1907,51.128611,2.748055,https://www.gbif.org/occurrence/1839687117,machine,1839687117,Plantago,Michel E.,1000,flowers,doi:10.5281/zenodo.17079402,14e4e218-027d-5201-a7ff-a777a8890ccf,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata Forssk.,flower present,Plantaginaceae,1956,50.850277,4.351666,https://www.gbif.org/occurrence/1839687126,machine,1839687126,Plantago,Petit E.M.A.,1000,flowers,doi:10.5281/zenodo.17079402,2a07cf1d-746a-5350-8b65-3e86d9415828,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. major,flower present,Plantaginaceae,1879,51.31,3.138055,https://www.gbif.org/occurrence/1839687144,machine,1839687144,Plantago,Hecking O.,2500,flowers,doi:10.5281/zenodo.17079402,6a495734-057e-58a7-a2e6-c62b9271a6ae,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1938,51.362222,3.368611,https://www.gbif.org/occurrence/1839687149,machine,1839687149,Plantago,Mosseray R.,1000,flowers,doi:10.5281/zenodo.17079402,c7787927-f932-50c0-8063-68991d5601ea,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata Forssk.,flower present,Plantaginaceae,1953,50.568333,5.803333,https://www.gbif.org/occurrence/1839687153,machine,1839687153,Plantago,de Sloover J.L.,1000,flowers,doi:10.5281/zenodo.17079402,15fd0ff1-414b-5cf5-b691-b7f20c07e7e5,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1952,49.726111,5.809722,https://www.gbif.org/occurrence/1839687199,machine,1839687199,Plantago,Coûteaux M.,1000,flowers,doi:10.5281/zenodo.17079402,a9692697-2e72-5b8b-ac7b-64840b360137,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1958,51.310555,4.265,https://www.gbif.org/occurrence/1839687202,machine,1839687202,Plantago,Traets J.,1000,flowers,doi:10.5281/zenodo.17079402,7f053db8-fc4b-5047-ad1f-efd07e761c3e,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1853,51.150277,2.720277,https://www.gbif.org/occurrence/1839687211,machine,1839687211,Plantago,Crépin F.,1000,flowers,doi:10.5281/zenodo.17079402,cc82e759-1806-5b43-b141-e2272462b6ee,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. major,flower present,Plantaginaceae,1866,49.960555,4.927499,https://www.gbif.org/occurrence/1839687225,machine,1839687225,Plantago,Gravet F.,1000,flowers,doi:10.5281/zenodo.17079402,e5b948b2-a322-54f3-9ff2-cb0134581212,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. intermedia (DC.) Lange,flower present,Plantaginaceae,1927,50.515833,4.013333,https://www.gbif.org/occurrence/1839687595,machine,1839687595,Plantago,Hazeau de Lehaie,1000,flowers,doi:10.5281/zenodo.17079402,f41988fd-2e0b-557e-89b3-b72600712031,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1952,50.159444,5.062222,https://www.gbif.org/occurrence/1839687770,machine,1839687770,Plantago,Legrain J.,1000,flowers,doi:10.5281/zenodo.17079402,fa73b4a4-9b96-5190-b2f2-93d9702ab8de,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major L.,flower present,Plantaginaceae,1933,50.610277,5.947222,https://www.gbif.org/occurrence/1839688099,machine,1839688099,Plantago,Mosseray R.,1000,flowers,doi:10.5281/zenodo.17079402,0d631dd3-b69b-5b5e-b0e8-d14aad8eebde,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. intermedia (DC.) Lange,flower present,Plantaginaceae,1910,49.677222,5.475833,https://www.gbif.org/occurrence/1839688201,machine,1839688201,Plantago,Verhulst A.,1000,flowers,doi:10.5281/zenodo.17079402,9c614351-1476-5f5b-8c78-057f6fb83a14,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1948,50.353333,4.902777,https://www.gbif.org/occurrence/1839688242,machine,1839688242,Plantago,Legrain J.,1000,flowers,doi:10.5281/zenodo.17079402,6ca8f960-9ca3-53d0-84f8-a5725c7a9bd1,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1872,50.515833,4.013333,https://www.gbif.org/occurrence/1839688369,machine,1839688369,Plantago,Petit E.M.A.,1000,flowers,doi:10.5281/zenodo.17079402,db686922-fb2e-5e75-a9f6-c8b2516c9e79,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. major,flower present,Plantaginaceae,1940,50.056388,5.263888,https://www.gbif.org/occurrence/1839688387,machine,1839688387,Plantago,Legrain J.,1000,flowers,doi:10.5281/zenodo.17079402,6653e7b2-0b3e-5126-a5fd-5506237a44c8,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1953,51.054722,4.628611,https://www.gbif.org/occurrence/1839688404,machine,1839688404,Plantago,Coûteaux M.,1000,flowers,doi:10.5281/zenodo.17079402,9dff72c4-06db-566c-a52b-30fbca5038b3,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1928,50.8025,4.340833,https://www.gbif.org/occurrence/1839688440,machine,1839688440,Plantago,Lebrun J.,1000,flowers,doi:10.5281/zenodo.17079402,bb53e95c-b313-5098-919b-40da776a02f2,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1953,50.468888,4.421388,https://www.gbif.org/occurrence/1839688486,machine,1839688486,Plantago,Tournay R.,1000,flowers,doi:10.5281/zenodo.17079402,c5e01cfc-3826-509b-bbfc-629fecda62cb,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. intermedia (DC.) Lange,flower present,Plantaginaceae,1886,50.508611,3.717222,https://www.gbif.org/occurrence/1839688508,machine,1839688508,Plantago,Henry J.,1000,flowers,doi:10.5281/zenodo.17079402,2630722c-b0d8-5668-af15-2993ae134e64,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. intermedia (DC.) Lange,flower present,Plantaginaceae,1867,46.305833,4.840833,https://www.gbif.org/occurrence/1839688526,machine,1839688526,Plantago,Lacroix F.,1000,flowers,doi:10.5281/zenodo.17079402,ccea5624-f3d4-5781-9c3c-e540b9d6eaaa,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1953,50.749722,4.516944,https://www.gbif.org/occurrence/1839688553,machine,1839688553,Plantago,Lawalrée A.,1000,flowers,doi:10.5281/zenodo.17079402,bcdb1abd-fd16-5ebc-a307-29326c48fce4,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1952,50.915277,4.478611,https://www.gbif.org/occurrence/1839688576,machine,1839688576,Plantago,Michel E.,1000,flowers,doi:10.5281/zenodo.17079402,838dee52-6e16-5a2d-9edd-abcfede20d82,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1963,50.568333,5.769999,https://www.gbif.org/occurrence/1839688625,machine,1839688625,Plantago,Bouharmont J.,1000,flowers,doi:10.5281/zenodo.17079402,2e17a61e-ec13-5984-84f3-c98d8f4ebc92,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1926,50.8025,4.340833,https://www.gbif.org/occurrence/1839688639,machine,1839688639,Plantago,Legrand [Herbarium Horti Botanici Bruxellensis],1000,flowers,doi:10.5281/zenodo.17079402,2fbe9da2-495b-5682-8657-81737a36407b,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1935,51.059722,4.836667,https://www.gbif.org/occurrence/1839688661,machine,1839688661,Plantago,Mosseray R.,1000,flowers,doi:10.5281/zenodo.17079402,93b49c8b-7de3-58dd-a2d5-2adb756dbbe5,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1860,51.054166,3.717499,https://www.gbif.org/occurrence/1839688666,machine,1839688666,Plantago,[Henninger] [Herb. Hort. Bruxell.,1000,flowers,doi:10.5281/zenodo.17079402,11614f77-47e9-5da0-9fcd-300620b2162e,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1974,51.106388,3.749722,https://www.gbif.org/occurrence/1839688689,machine,1839688689,Plantago,Robbrecht E.,1000,flowers,doi:10.5281/zenodo.17079402,41180ccd-a791-5535-a0c7-a7f04eb18994,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago coronopus L.,flower present,Plantaginaceae,1867,45.936667,-0.961666,https://www.gbif.org/occurrence/1839688751,machine,1839688751,Plantago,Olivier Jules Richard [Oscar de Dieudonné],1000,flowers,doi:10.5281/zenodo.17079402,15b38e68-4c19-5712-a360-12414b445b7a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1942,50.850277,4.351666,https://www.gbif.org/occurrence/1839688779,machine,1839688779,Plantago,Michel E.,1000,flowers,doi:10.5281/zenodo.17079402,04d03c64-5e92-5d56-a989-2d7e312f2feb,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
